date,ozone,pm25,co
2023-01-01,57.440675196366236,18.758118853057574,0.9511694901182274
2023-01-02,65.75946831862097,26.725029098346297,0.8140280707137864
2023-01-03,60.13816880358219,16.97075965109306,0.8014030196233619
2023-01-04,57.24415914984485,32.12133178702874,0.6869949493191658
2023-01-05,51.182739966945235,25.700750605736822,0.9455673249108166
2023-01-06,62.294705653332805,25.9886616275155,1.1499139395762974
2023-01-07,51.879360563134625,14.831612046713566,0.7050742984357679
2023-01-08,74.58865003910398,27.703359282106675,0.976817792184942
2023-01-09,78.18313802505146,24.08183166341424,0.5291183235876129
2023-01-10,49.17207594128888,12.200608201391287,0.5758298155396104
2023-01-11,69.58625190413323,9.816164674557692,0.45148699018340765
2023-01-12,56.44474598764522,28.89174423551995,1.4678045870476963
2023-01-13,58.402228054696614,33.77499809105667,0.4042463866612872
2023-01-14,76.27983191463305,18.744164817801284,0.5964379648634219
2023-01-15,33.55180290989435,22.72952495971055,1.0741534284286915
2023-01-16,34.35646498507704,30.73167932580664,0.48950655873863586
2023-01-17,31.010919872016284,18.716703600615713,1.3700861534065156
2023-01-18,71.6309922773969,33.556234304982084,1.191582173626517
2023-01-19,68.90783754749253,22.272534861346173,1.4630289685816829
2023-01-20,73.50060741234095,29.623013621039448,0.9583991019648415
2023-01-21,78.9309171116382,32.26531155238215,0.730444051474336
2023-01-22,69.95792821083617,29.465714563057066,1.0044506300747986
2023-01-23,53.0739681126466,9.782433903468679,1.4239005890277707
2023-01-24,69.02645881432278,23.866953171851012,0.9728375809660467
2023-01-25,35.91372129344666,16.953027758590313,0.6939277350485505
2023-01-26,61.99605106637619,6.881388560700371,1.3651386680915318
2023-01-27,37.16766437045232,17.720967556695257,0.8091106233637075
2023-01-28,77.23344585247919,12.760522006682232,0.40152168499889906
2023-01-29,56.09241608750358,30.471149252855323,0.6724535247415475
2023-01-30,50.73309699952618,5.999138796400886,0.7500568600947687
2023-01-31,43.227780605231345,33.76948165590421,1.3446552150550923
2023-02-01,68.71168447171084,15.661065454157889,0.9043534837730896
2023-02-02,52.80751661082743,15.701206712076287,0.8890460165924309
2023-02-03,58.42169744343242,5.489855080511237,0.7697124930398762
2023-02-04,30.939490021817758,10.556969757085518,1.3687459353517877
2023-02-05,60.88177485379386,17.03778502410826,1.4395294546344308
2023-02-06,60.60478613612107,32.87874251908141,1.4910793620700926
2023-02-07,60.846699843737845,7.9884479066381395,0.8144153936570855
2023-02-08,77.18740392573122,33.35904600437239,1.4627621901898884
2023-02-09,64.09101495517417,31.084655916398965,1.2710675265939915
2023-02-10,47.9753950286893,18.624871907226556,1.1432580624086937
2023-02-11,51.85159768996707,14.801026453047802,0.6693784273621094
2023-02-12,64.88155979636323,11.982323878371705,0.6381029870386308
2023-02-13,33.01127358146349,23.43394119430623,0.5826526069733703
2023-02-14,63.338335772283386,5.992237744265169,1.415032271247902
2023-02-15,63.53189348090797,5.468181933404846,0.7234843286214827
2023-02-16,40.51912805369204,17.863871674947134,0.8984036699937663
2023-02-17,36.44631488274267,7.042222219241606,0.9433536173859459
2023-02-18,45.77141754620919,12.558229647382788,1.2559887549952795
2023-02-19,48.18553854713113,11.634827460382516,1.3286584577083267
2023-02-20,58.50983852089398,12.595735811685557,0.5529799712634741
2023-02-21,51.93007567311602,8.931656936457733,0.869594796232181
2023-02-22,79.41869190296131,5.361086686929628,1.327140376619003
2023-02-23,35.1022405374014,8.464528914162443,1.2998366363314222
2023-02-24,40.44383780474173,23.554407785382438,0.5126551342976581
2023-02-25,38.065475894249815,34.227686384541514,0.5720216837547594
2023-02-26,62.65541627326992,34.71035004682682,0.7346185607593487
2023-02-27,42.66458012698911,17.271622861191847,0.4828949759916744
2023-02-28,53.31553864281531,9.888632781398162,0.8671293031246523
2023-03-01,42.22127960008014,24.16285272099588,0.5183794756645401
2023-03-02,37.94847918227599,19.709160396462114,1.0250393530368296
2023-03-03,35.51875705821526,34.68229331853294,0.6712126337922717
2023-03-04,62.81647947326367,6.959126214553406,1.056076371884585
2023-03-05,36.90914756743069,28.497033149414392,0.5292782071940014
2023-03-06,39.82911808400267,13.651954919944817,1.4734722552603867
2023-03-07,48.4362585330482,12.242558602297219,1.4258173242430745
2023-03-08,71.04966149239675,24.87513714598028,0.8309766324211325
2023-03-09,34.855063789653066,12.381895549728934,0.666396453538694
2023-03-10,71.8972453749402,24.97577352677563,0.6754380341389301
2023-03-11,34.80492039469815,20.51925551606866,0.9317328887226313
2023-03-12,78.82297325066979,17.722669653075478,0.44399208209078866
2023-03-13,53.43256008238508,21.64063425984257,1.1036756166826398
2023-03-14,78.83805440951686,13.611545597588892,0.8491331991737193
2023-03-15,60.2422759872523,26.197241188189366,0.8151472298477761
2023-03-16,66.96317896991508,17.44570608000692,1.2903014686381185
2023-03-17,31.959389612716034,15.816366814576767,1.179939006201619
2023-03-18,44.14034812882048,29.85970743667213,1.4497671969319614
2023-03-19,36.00982806065844,32.74900735859576,0.7871298645452598
2023-03-20,44.807009876107244,6.380219326618908,1.3872970411143462
2023-03-21,35.9363859477122,11.978809784892965,1.246963904875098
2023-03-22,45.8991589696988,15.455581084776897,0.7931671167541844
2023-03-23,50.7131497257335,29.448994381107422,1.0838319800985836
2023-03-24,33.20737481743922,34.56474282929892,0.7174269534168651
2023-03-25,64.62360596850098,34.06915114011055,1.3618399087823265
2023-03-26,58.33007271032876,32.148450366497805,0.5236700489335424
2023-03-27,43.26947454697227,13.896687951920896,0.6336777974234452
2023-03-28,56.16240267333498,34.76033730243422,0.6013366212879133
2023-03-29,34.69702553792209,12.482601231693536,0.8433286026447175
2023-03-30,58.79732477780897,8.177184646466966,1.219756256035342
2023-03-31,76.46480987881071,33.52857833166182,0.9795981939573984
2023-04-01,45.92844762256618,12.00260766404289,0.9364439558920283
2023-04-02,63.37051899818408,25.693047952332513,0.40060056138669525
2023-04-03,36.58989312021961,6.75069076941766,0.8679418978905602
2023-04-04,65.81636020592828,26.921272973824284,0.4699091523197743
2023-04-05,44.47030464736005,31.45160637001519,0.6290785773336323
2023-04-06,39.15956810035584,13.173106863978875,1.425633332856544
2023-04-07,59.325646740504155,16.371706882322854,0.636938024777562
2023-04-08,31.005377309374676,16.22888549962748,1.3441714024976887
2023-04-09,71.44700146086817,27.463647726203995,1.2831827087174679
2023-04-10,30.234773809627352,12.134217276171166,0.5750608606364671
2023-04-11,63.8908268398115,10.15559297142929,1.0662831529973067
2023-04-12,43.500398659608244,18.478749460632145,0.5272280590955147
2023-04-13,66.75970110612974,14.134052221319585,1.2006769742064627
2023-04-14,78.1094272558719,30.175673667759572,1.1012085051094274
2023-04-15,42.4376571759979,12.132254780469163,1.2931324178601213
2023-04-16,58.807866720891845,20.071683724677843,0.9273230043281069
2023-04-17,59.60209656359195,33.27750799093791,1.4063493966167213
2023-04-18,58.61259528954367,24.019930932339822,0.45428384146728373
2023-04-19,41.154081632030916,31.018682163873944,0.7221774215297161
2023-04-20,77.63745057584924,33.20629068064302,1.186557857211684
2023-04-21,52.35626893088137,27.522945856590557,0.859920132922801
2023-04-22,72.3204336235564,25.98725180674254,0.5902464896982721
2023-04-23,64.97396376587523,34.03896699812681,0.5179318199714007
2023-04-24,44.87184754275668,34.832023689430386,1.2990730226077836
2023-04-25,70.68989098512387,18.55465048009279,0.9204572763122087
2023-04-26,49.82528704234923,7.126093345526251,1.3705120391110182
2023-04-27,74.05515985555809,13.783820943215567,1.2066180477483988
2023-04-28,59.063643631792935,9.570641170631914,0.850698826193818
2023-04-29,74.08676809274263,17.524591243880355,0.8108621155712521
2023-04-30,64.6265795038883,8.93867985419768,0.967202181316377
2023-05-01,66.26271399098204,23.12353412062646,1.3779659485087015
2023-05-02,55.06621909633512,16.484241774735622,1.211006437685585
2023-05-03,77.8041817361612,31.8615765286463,0.4056682606959256
2023-05-04,62.19950996148187,34.033840153955055,1.163573636506038
2023-05-05,51.192752427908985,21.406547050082665,1.4114581475964028
2023-05-06,60.31966070639622,13.244707096027899,1.1815013354549408
2023-05-07,30.959659915466677,22.766912562855104,0.5947063597242456
2023-05-08,45.078740833727466,31.902834746732296,0.9318699401702046
2023-05-09,63.008676874634254,17.202000375072448,0.5543476197157614
2023-05-10,44.5038803605222,21.562348300759126,0.7948948061735953
2023-05-11,60.90077144994208,13.149583028184376,1.4308287461345697
2023-05-12,51.43843504728831,18.66332448350081,1.415635838314579
2023-05-13,36.77370321112251,17.051406061387958,0.7111205373936913
2023-05-14,44.91411629780154,12.452403952489131,0.773594148582819
2023-05-15,58.49824553506325,20.17599151475925,1.0602341549444234
2023-05-16,59.54363806240866,14.311424779394343,1.4595170247864182
2023-05-17,58.716262442478936,16.191045916422425,0.5625814674719295
2023-05-18,62.66004099285668,20.749113267627926,0.682608308055336
2023-05-19,62.605163500084444,27.517850687869625,1.3609125100198487
2023-05-20,51.57092177169869,15.00522397373826,0.941081454879179
2023-05-21,74.82732979255314,32.72476299862291,1.388857201449735
2023-05-22,48.378093502394826,30.86955640507707,0.6040696872754939
2023-05-23,51.79324626328134,6.460708879265856,0.9859354462184968
2023-05-24,74.59616775078361,12.609275727704683,0.7588965959143097
2023-05-25,70.30969945230429,18.384065379776057,0.7481968158817237
2023-05-26,65.19442917701832,8.138836662274223,0.8915646603408192
2023-05-27,35.01134436561506,15.454279671004912,0.8763851940113954
2023-05-28,75.97413068723367,27.202925768530474,0.7930815676457499
2023-05-29,65.71206497745557,25.415434434284776,1.4064678473471806
2023-05-30,79.94235032839333,23.671532856980146,1.2049186039761821
2023-05-31,37.472415232899685,26.315852081670368,1.2003016904646828
2023-06-01,73.4063028684107,11.147710608791053,0.7189047945511511
2023-06-02,38.12464673381874,15.250943445941964,1.0354803667485246
2023-06-03,60.77797821419221,25.287274468323886,1.2570973766320175
2023-06-04,36.19099914247207,31.377042890939812,1.2751494053975345
2023-06-05,72.40041146611172,21.310341614842855,0.7789835068297435
2023-06-06,70.36594793625054,13.480989528366099,1.2479600322255129
2023-06-07,58.45503693072966,5.907057740179478,1.2094832864885063
2023-06-08,50.35916486129999,26.3101048692264,0.5556571341840904
2023-06-09,33.458349772756904,5.2365231052532115,1.352540015423125
2023-06-10,64.87143865722818,16.180372094629867,0.885453617198452
2023-06-11,52.677134133903444,20.916116436883456,0.935051493777532
2023-06-12,66.10277997351739,32.66334385301579,0.893206096787797
2023-06-13,73.31911629643146,7.684836350987004,1.0246306016252582
2023-06-14,78.77607525014429,17.17826965904851,1.0832861721037603
2023-06-15,72.79016711963055,5.729395991304733,0.9479975223392378
2023-06-16,30.5857042092501,15.27832953024771,1.3534673975850051
2023-06-17,47.99890322391819,23.666931765193848,1.090508231814813
2023-06-18,66.4995281212029,13.372038446857951,0.841570744236072
2023-06-19,38.58148386307202,11.292498489669054,0.8583609325995821
2023-06-20,56.05183031020647,8.47109699981281,1.2919224766418467
2023-06-21,32.71689941696268,22.314207320610254,0.7830111370211721
2023-06-22,39.99982624482,25.85810017714058,0.632600275360655
2023-06-23,30.9260897230307,25.15871421787467,0.4653215068063682
2023-06-24,69.68488516787103,33.465830621615225,1.3636295327126318
2023-06-25,41.196234403019005,5.081096416805081,1.4104010963093851
2023-06-26,47.267584034845136,24.41589961682108,0.5321322003798237
2023-06-27,76.40406467327955,23.011767112929185,0.7679211156457264
2023-06-28,65.22072009617665,22.662188299108646,0.5929092764667683
2023-06-29,31.591946476565393,33.88310959520727,0.5274883157084678
2023-06-30,38.23470782489564,5.506150201101191,1.3898534173000332
2023-07-01,61.07392007498818,25.8944729210435,0.462564985059891
2023-07-02,58.861429430208375,29.410359491055903,1.4785342298159074
2023-07-03,41.894641068725434,20.294215898647522,0.5060959467671227
2023-07-04,76.71069989623969,15.018946087904276,1.3498177141129444
2023-07-05,60.6982977982948,28.72520489682215,1.023156717688079
2023-07-06,56.78164015124791,7.91728776897274,0.8047092365996608
2023-07-07,59.495498817728546,18.261069131897756,0.7765766142876738
2023-07-08,66.50610147583848,20.598571237125146,1.2331005575614797
2023-07-09,45.597249773980096,25.818692328036427,0.7460306245047159
2023-07-10,49.911053110804595,7.726571960972284,1.123050808278856
2023-07-11,40.492187448756106,11.832785046135829,0.9690586918676882
2023-07-12,39.309650294016805,17.309046880703768,0.9334622096738776
2023-07-13,77.21861949919668,23.69884019060392,1.391278387714078
2023-07-14,66.97753975246438,31.608823436522524,1.0101095644822857
2023-07-15,54.52294043087835,23.564785047241294,1.3095477633535646
2023-07-16,41.370731398666166,9.003844128048033,1.1981308875116383
2023-07-17,42.71782408851965,34.41740398361847,0.4424129706648982
2023-07-18,32.90145801619378,31.153572042664788,1.2504210577559611
2023-07-19,51.72083127790604,20.08162283435972,0.6385572751001447
2023-07-20,45.58979409970513,32.67043945389899,1.3934646115367286
2023-07-21,64.81717444077297,21.241423812714075,0.4472166096697152
2023-07-22,48.88759196462405,32.6991820366749,0.7663792379217507
2023-07-23,38.980183877981744,29.896921058100297,0.5097062419582294
2023-07-24,31.23393641956656,34.048592308828916,0.9231480287933281
2023-07-25,33.36248157316243,32.593484323344754,1.3020246794567272
2023-07-26,63.96963867492836,6.081014522857084,0.7280060956293706
2023-07-27,52.684842227802264,10.243160124828199,0.5660283870421458
2023-07-28,56.82896055543611,16.674040313035572,0.7632937392665892
2023-07-29,74.8335646520171,33.56428091886262,1.2952681561126997
2023-07-30,79.51694736983521,14.000867584277888,0.5544223535792816
2023-07-31,40.844849219923695,9.81402931662803,0.650098693985252
2023-08-01,63.153910155005036,31.589139982596798,0.47573716094271135
2023-08-02,43.166118836857535,18.391832464496087,1.1762810483885686
2023-08-03,31.032549973286436,32.236267830629785,0.8347565678899705
2023-08-04,67.91893269180707,9.806913989604297,0.7419239748576476
2023-08-05,46.000857541123395,24.833525345242986,1.1904890293752672
2023-08-06,49.1731947085949,18.207912584884753,0.7695752965742808
2023-08-07,59.415855677680284,7.294603070908562,1.20054840053586
2023-08-08,71.55242276180952,25.893894339575017,1.2967193348457449
2023-08-09,61.44909217955744,12.421962666174611,0.6394291278035124
2023-08-10,73.63253277236976,6.1884656773855315,1.4712005665305816
2023-08-11,43.67710174078179,6.798328947487198,0.5785937427039335
